Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Country Code_YoY_Change,Element Code_YoY_Change,Item Code_YoY_Change,Year Code_YoY_Change,Value_YoY_Change
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2731,Bovine Meat,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2731,Bovine Meat,2013,2013,1000 tonnes,20.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2731,Bovine Meat,2013,2013,1000 tonnes,-19.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-1.95
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2731,Bovine Meat,2013,2013,1000 tonnes,15.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-1.7894736842105263
FBS,Food Balance Sheets,5400,Europe,5142,Food,2731,Bovine Meat,2013,2013,1000 tonnes,11048.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,735.5333333333333
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2731,Bovine Meat,2013,2013,kg,14.89,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.998652244750181
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2731,Bovine Meat,2013,2013,kcal/capita/day,62.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,3.1638683680322366
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2731,Bovine Meat,2013,2013,g/capita/day,5.77,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9069354838709678
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2731,Bovine Meat,2013,2013,g/capita/day,4.1,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.28942807625649913
FBS,Food Balance Sheets,5400,Europe,5511,Production,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,1303.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,382.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.7068303914044513
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,253.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,1431.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,4.6561264822134385
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,4.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9972047519217331
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,11.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.006051141909037661,0.0,0.0,1.75
FBS,Food Balance Sheets,5400,Europe,5142,Food,2732,Mutton & Goat Meat,2013,2013,1000 tonnes,1416.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,127.72727272727272
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2732,Mutton & Goat Meat,2013,2013,kg,1.91,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986511299435028
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2732,Mutton & Goat Meat,2013,2013,kcal/capita/day,12.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,5.282722513089006
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2732,Mutton & Goat Meat,2013,2013,g/capita/day,0.67,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9441666666666667
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2732,Mutton & Goat Meat,2013,2013,g/capita/day,1.03,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,0.5373134328358209
FBS,Food Balance Sheets,5400,Europe,5511,Production,2733,Pigmeat,2013,2013,1000 tonnes,27226.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2733,Pigmeat,2013,2013,1000 tonnes,8873.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.6740982884007933
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2733,Pigmeat,2013,2013,1000 tonnes,40.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9954919418460498
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2733,Pigmeat,2013,2013,1000 tonnes,10199.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,253.975
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2733,Pigmeat,2013,2013,1000 tonnes,25940.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.5433866065300519
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2733,Pigmeat,2013,2013,1000 tonnes,24.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9990747879722437
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2733,Pigmeat,2013,2013,1000 tonnes,15.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,-0.375
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2733,Pigmeat,2013,2013,1000 tonnes,215.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,13.333333333333334
FBS,Food Balance Sheets,5400,Europe,5142,Food,2733,Pigmeat,2013,2013,1000 tonnes,25686.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,118.46976744186047
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2733,Pigmeat,2013,2013,kg,34.61,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986525733862804
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2733,Pigmeat,2013,2013,kcal/capita/day,186.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,4.374169315226813
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2733,Pigmeat,2013,2013,g/capita/day,9.6,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9483870967741935
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2733,Pigmeat,2013,2013,g/capita/day,16.09,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,0.6760416666666667
FBS,Food Balance Sheets,5400,Europe,5511,Production,2734,Poultry Meat,2013,2013,1000 tonnes,18162.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2734,Poultry Meat,2013,2013,1000 tonnes,4991.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.7251954630547297
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2734,Poultry Meat,2013,2013,1000 tonnes,-10.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.002003606491685
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2734,Poultry Meat,2013,2013,1000 tonnes,5322.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,-533.2
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2734,Poultry Meat,2013,2013,1000 tonnes,17820.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,2.3483652762119505
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2734,Poultry Meat,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2734,Poultry Meat,2013,2013,1000 tonnes,33.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2734,Poultry Meat,2013,2013,1000 tonnes,439.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,12.303030303030303
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2734,Poultry Meat,2013,2013,1000 tonnes,19.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-0.9567198177676538
FBS,Food Balance Sheets,5400,Europe,5142,Food,2734,Poultry Meat,2013,2013,1000 tonnes,17330.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,911.1052631578947
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2734,Poultry Meat,2013,2013,kg,23.35,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986526255049047
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2734,Poultry Meat,2013,2013,kcal/capita/day,83.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,2.5546038543897214
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2734,Poultry Meat,2013,2013,g/capita/day,8.89,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.8928915662650603
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2734,Poultry Meat,2013,2013,g/capita/day,4.98,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.4398200224971879
FBS,Food Balance Sheets,5400,Europe,5511,Production,2735,"Meat, Other",2013,2013,1000 tonnes,1383.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2735,"Meat, Other",2013,2013,1000 tonnes,1053.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.23861171366594358
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2735,"Meat, Other",2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9990503323836657
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2735,"Meat, Other",2013,2013,1000 tonnes,512.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,511.0
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2735,"Meat, Other",2013,2013,1000 tonnes,1925.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,2.759765625
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2735,"Meat, Other",2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.9994805194805195
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2735,"Meat, Other",2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,0.0
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2735,"Meat, Other",2013,2013,1000 tonnes,5.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,4.0
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2735,"Meat, Other",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5142,Food,2735,"Meat, Other",2013,2013,1000 tonnes,1923.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2735,"Meat, Other",2013,2013,kg,2.59,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.998653146125845
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2735,"Meat, Other",2013,2013,kcal/capita/day,8.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,2.088803088803089
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2735,"Meat, Other",2013,2013,g/capita/day,1.34,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.8325
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2735,"Meat, Other",2013,2013,g/capita/day,0.3,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.7761194029850746
FBS,Food Balance Sheets,5400,Europe,5511,Production,2736,"Offals, Edible",2013,2013,1000 tonnes,4031.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2736,"Offals, Edible",2013,2013,1000 tonnes,1219.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.6975936492185562
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2736,"Offals, Edible",2013,2013,1000 tonnes,23.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9811320754716981
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2736,"Offals, Edible",2013,2013,1000 tonnes,2599.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,112.0
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2736,"Offals, Edible",2013,2013,1000 tonnes,2674.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.028857252789534327
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2736,"Offals, Edible",2013,2013,1000 tonnes,24.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.9910246821241586
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2736,"Offals, Edible",2013,2013,1000 tonnes,28.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,0.16666666666666674
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2736,"Offals, Edible",2013,2013,1000 tonnes,80.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.006051141909037661,0.0,0.0,1.8571428571428572
FBS,Food Balance Sheets,5400,Europe,5142,Food,2736,"Offals, Edible",2013,2013,1000 tonnes,2546.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,30.825
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2736,"Offals, Edible",2013,2013,kg,3.43,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986527886881382
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2736,"Offals, Edible",2013,2013,kcal/capita/day,11.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,2.206997084548105
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2736,"Offals, Edible",2013,2013,g/capita/day,1.71,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.8445454545454545
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2736,"Offals, Edible",2013,2013,g/capita/day,0.31,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,-0.8187134502923976
FBS,Food Balance Sheets,5400,Europe,5511,Production,2740,"Butter, Ghee",2013,2013,1000 tonnes,2429.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,1052.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.5668999588307946
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2740,"Butter, Ghee",2013,2013,1000 tonnes,-20.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0190114068441065
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,977.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,-49.85
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2740,"Butter, Ghee",2013,2013,1000 tonnes,2484.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.5424769703172978
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2740,"Butter, Ghee",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2740,"Butter, Ghee",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2740,"Butter, Ghee",2013,2013,1000 tonnes,19.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.006051141909037661,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5142,Food,2740,"Butter, Ghee",2013,2013,1000 tonnes,2494.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,130.26315789473685
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2740,"Butter, Ghee",2013,2013,kg,3.36,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986527666399359
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2740,"Butter, Ghee",2013,2013,kcal/capita/day,66.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,18.642857142857142
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2740,"Butter, Ghee",2013,2013,g/capita/day,0.08,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9987878787878788
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2740,"Butter, Ghee",2013,2013,g/capita/day,7.48,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,92.5
FBS,Food Balance Sheets,5400,Europe,5511,Production,2743,Cream,2013,2013,1000 tonnes,2782.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2743,Cream,2013,2013,1000 tonnes,805.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.7106398274622574
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2743,Cream,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2743,Cream,2013,2013,1000 tonnes,1050.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2743,Cream,2013,2013,1000 tonnes,2537.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.4161904761904762
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2743,Cream,2013,2013,1000 tonnes,35.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.033578570081116754,0.0,0.0,-0.9862041781631848
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2743,Cream,2013,2013,1000 tonnes,80.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.006051141909037661,0.0,0.0,1.2857142857142856
FBS,Food Balance Sheets,5400,Europe,5142,Food,2743,Cream,2013,2013,1000 tonnes,2421.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,29.2625
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2743,Cream,2013,2013,kg,3.26,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986534489880214
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2743,Cream,2013,2013,kcal/capita/day,17.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,4.214723926380368
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2743,Cream,2013,2013,g/capita/day,0.26,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9847058823529412
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2743,Cream,2013,2013,g/capita/day,1.7,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,5.538461538461538
FBS,Food Balance Sheets,5400,Europe,5511,Production,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,6526.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,2565.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,-0.6069567882316886
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,71.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-0.9723196881091618
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,2990.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,41.11267605633803
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,6171.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,1.0638795986622074
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,209.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.966131907308378
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,20.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0720883897844593,0.0,0.0,-0.9043062200956937
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,90.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.0015615850087840055,0.0,0.0,3.5
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,2661.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.00448255700643152,0.0,0.0,28.566666666666666
FBS,Food Balance Sheets,5400,Europe,5142,Food,2737,"Fats, Animals, Raw",2013,2013,1000 tonnes,3191.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,0.19917324314167617
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2737,"Fats, Animals, Raw",2013,2013,kg,4.3,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986524600438734
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2737,"Fats, Animals, Raw",2013,2013,kcal/capita/day,82.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,18.069767441860467
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2737,"Fats, Animals, Raw",2013,2013,g/capita/day,0.02,Fc,Calculated data,0.0,0.015060240963855387,0.0,0.0,-0.9997560975609756
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2737,"Fats, Animals, Raw",2013,2013,g/capita/day,9.11,Fc,Calculated data,0.0,0.014836795252225476,0.0,0.0,454.49999999999994
FBS,Food Balance Sheets,5400,Europe,5511,Production,2781,"Fish, Body Oil",2013,2013,1000 tonnes,237.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",,,,,
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2781,"Fish, Body Oil",2013,2013,1000 tonnes,428.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.01814552712756301,0.0,0.0,0.8059071729957805
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2781,"Fish, Body Oil",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.0960613081447157,0.0,0.0,-1.0
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2781,"Fish, Body Oil",2013,2013,1000 tonnes,307.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.16541798107255512,0.0,0.0,inf
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2781,"Fish, Body Oil",2013,2013,1000 tonnes,358.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.10319742852309255,0.0,0.0,0.16612377850162874
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2781,"Fish, Body Oil",2013,2013,1000 tonnes,124.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,0.04150160347104315,0.0,0.0,-0.6536312849162011
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2781,"Fish, Body Oil",2013,2013,1000 tonnes,197.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.06647346495200146,0.0,0.0,0.5887096774193548
FBS,Food Balance Sheets,5400,Europe,5142,Food,2781,"Fish, Body Oil",2013,2013,1000 tonnes,37.0,A,"Aggregate, may include official, semi-official, estimated or calculated data",0.0,-0.002328288707799775,0.0,0.0,-0.8121827411167513
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2781,"Fish, Body Oil",2013,2013,kg,0.05,Fc,Calculated data,0.0,-0.8745624270711785,0.0,0.0,-0.9986486486486487
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2781,"Fish, Body Oil",2013,2013,kcal/capita/day,1.0,Fc,Calculated data,0.0,0.029457364341085368,0.0,0.0,19.0
