Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2744,Eggs,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2744,Eggs,2013,2013,1000 tonnes,242.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2744,Eggs,2013,2013,1000 tonnes,9638.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2744,Eggs,2013,2013,kg,12.99,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2744,Eggs,2013,2013,kcal/capita/day,50.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2744,Eggs,2013,2013,g/capita/day,3.96,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2744,Eggs,2013,2013,g/capita/day,3.52,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,216055.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,60255.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,-402.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,75721.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,200188.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,32508.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5123,Losses,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,1339.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5131,Processing,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,216.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,6927.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2848,Milk - Excluding Butter,2013,2013,1000 tonnes,159649.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2848,Milk - Excluding Butter,2013,2013,kg,215.11,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2848,Milk - Excluding Butter,2013,2013,kcal/capita/day,302.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2848,Milk - Excluding Butter,2013,2013,g/capita/day,19.05,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2848,Milk - Excluding Butter,2013,2013,g/capita/day,17.86,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2761,Freshwater Fish,2013,2013,1000 tonnes,2707.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,3427.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2761,Freshwater Fish,2013,2013,1000 tonnes,6.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,2998.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2761,Freshwater Fish,2013,2013,1000 tonnes,3141.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2761,Freshwater Fish,2013,2013,1000 tonnes,60.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2761,Freshwater Fish,2013,2013,1000 tonnes,5.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2761,Freshwater Fish,2013,2013,1000 tonnes,3075.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2761,Freshwater Fish,2013,2013,kg,4.14,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2761,Freshwater Fish,2013,2013,kcal/capita/day,7.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2761,Freshwater Fish,2013,2013,g/capita/day,1.15,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2761,Freshwater Fish,2013,2013,g/capita/day,0.27,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2762,Demersal Fish,2013,2013,1000 tonnes,6124.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,5446.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2762,Demersal Fish,2013,2013,1000 tonnes,133.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2762,Demersal Fish,2013,2013,1000 tonnes,5673.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2762,Demersal Fish,2013,2013,1000 tonnes,6030.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2762,Demersal Fish,2013,2013,1000 tonnes,618.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5527,Seed,2762,Demersal Fish,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2762,Demersal Fish,2013,2013,1000 tonnes,96.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2762,Demersal Fish,2013,2013,1000 tonnes,5316.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2762,Demersal Fish,2013,2013,kg,7.16,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2762,Demersal Fish,2013,2013,kcal/capita/day,17.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,2.2,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2762,Demersal Fish,2013,2013,g/capita/day,0.82,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2763,Pelagic Fish,2013,2013,1000 tonnes,5421.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,8922.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2763,Pelagic Fish,2013,2013,1000 tonnes,203.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,7439.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2763,Pelagic Fish,2013,2013,1000 tonnes,7107.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2763,Pelagic Fish,2013,2013,1000 tonnes,2945.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5527,Seed,2763,Pelagic Fish,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2763,Pelagic Fish,2013,2013,1000 tonnes,76.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2763,Pelagic Fish,2013,2013,1000 tonnes,4087.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2763,Pelagic Fish,2013,2013,kg,5.51,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2763,Pelagic Fish,2013,2013,kcal/capita/day,16.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,2.06,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2763,Pelagic Fish,2013,2013,g/capita/day,0.81,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2764,"Marine Fish, Other",2013,2013,1000 tonnes,140.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2764,"Marine Fish, Other",2013,2013,1000 tonnes,420.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2764,"Marine Fish, Other",2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2764,"Marine Fish, Other",2013,2013,1000 tonnes,165.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2764,"Marine Fish, Other",2013,2013,1000 tonnes,396.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2764,"Marine Fish, Other",2013,2013,1000 tonnes,2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2764,"Marine Fish, Other",2013,2013,1000 tonnes,2.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2764,"Marine Fish, Other",2013,2013,1000 tonnes,391.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2764,"Marine Fish, Other",2013,2013,kg,0.53,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2764,"Marine Fish, Other",2013,2013,kcal/capita/day,1.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.18,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2764,"Marine Fish, Other",2013,2013,g/capita/day,0.05,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2765,Crustaceans,2013,2013,1000 tonnes,439.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2765,Crustaceans,2013,2013,1000 tonnes,1754.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2765,Crustaceans,2013,2013,1000 tonnes,11.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2765,Crustaceans,2013,2013,1000 tonnes,794.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2765,Crustaceans,2013,2013,1000 tonnes,1410.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2765,Crustaceans,2013,2013,1000 tonnes,7.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5527,Seed,2765,Crustaceans,2013,2013,1000 tonnes,100.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2765,Crustaceans,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2765,Crustaceans,2013,2013,1000 tonnes,1303.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2765,Crustaceans,2013,2013,kg,1.76,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2765,Crustaceans,2013,2013,kcal/capita/day,2.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.44,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2765,Crustaceans,2013,2013,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2766,Cephalopods,2013,2013,1000 tonnes,213.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2766,Cephalopods,2013,2013,1000 tonnes,627.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2766,Cephalopods,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2766,Cephalopods,2013,2013,1000 tonnes,241.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2766,Cephalopods,2013,2013,1000 tonnes,599.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5521,Feed,2766,Cephalopods,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5527,Seed,2766,Cephalopods,2013,2013,1000 tonnes,0.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5154,Other uses,2766,Cephalopods,2013,2013,1000 tonnes,3.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5142,Food,2766,Cephalopods,2013,2013,1000 tonnes,596.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,645,Food supply quantity (kg/capita/yr),2766,Cephalopods,2013,2013,kg,0.8,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,664,Food supply (kcal/capita/day),2766,Cephalopods,2013,2013,kcal/capita/day,2.0,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,674,Protein supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.32,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,684,Fat supply quantity (g/capita/day),2766,Cephalopods,2013,2013,g/capita/day,0.02,Fc,Calculated data
FBS,Food Balance Sheets,5400,Europe,5511,Production,2767,"Molluscs, Other",2013,2013,1000 tonnes,841.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5611,Import Quantity,2767,"Molluscs, Other",2013,2013,1000 tonnes,1194.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5072,Stock Variation,2767,"Molluscs, Other",2013,2013,1000 tonnes,1.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5911,Export Quantity,2767,"Molluscs, Other",2013,2013,1000 tonnes,562.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
FBS,Food Balance Sheets,5400,Europe,5301,Domestic supply quantity,2767,"Molluscs, Other",2013,2013,1000 tonnes,1474.0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
